run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
6,0,687625.2537185443,49.17193160762237,"22,12,17,11,12,24,15,3,1,34,4,21,1,20,25,18,15,9,29,36,33,18,23,9,15,13,14,24,33,23,4,11,34,4,19,22,17,11,26,30,19,7,11,8,26,23,25,2,19,6,6,36,12,17,20,33,35,36,35,14,22,2,27,12,12,9,32,13,16,21,9,35,5,21,18,28,31,6,14,24,23,15,30,26,19,20,28,16,18,1,5,13,5,4,28,32,8,21,16,11,29,27,1,10,31,18,8,16,13,11,33,2,34,9,36,21,8,3,34,25,3,30,16,26,1,7,1,19,32,2,31,36,27,16,4,27,29,9,34,35,17,31,10,7,13,1,28,32,23,34,31,5,15,18,22,25,28,33,22,24,20,27,8,6,13,30,24,17,23,15,32,35,20,24,10,33,15,19,28,7,6,11,26,4,6,14,5,26,22,12,3,36,29,25,24,10,33,14,7",20100,200
7,0,658710.3367460982,44.1083384938875,"19,6,34,30,27,16,11,29,16,29,34,22,24,30,32,12,34,7,15,2,17,19,18,25,1,8,3,13,21,16,32,17,8,24,20,16,34,24,34,33,15,18,30,5,35,5,36,33,20,30,9,5,19,8,20,25,7,15,18,35,10,28,3,13,27,32,4,26,28,15,9,27,12,28,24,28,20,1,22,10,31,11,23,5,1,5,22,22,30,9,7,33,1,12,11,23,10,14,8,35,21,23,23,14,6,1,33,10,25,28,8,6,6,19,9,11,7,31,32,36,4,31,5,10,14,16,29,11,35,22,29,32,20,24,16,31,21,28,6,34,21,24,4,19,3,18,12,33,10,35,8,36,4,13,17,14,31,27,25,34,34,36,14,17,18,26,25,17,20,2,19,7,3,32,21,31,6,18,33,4,14,7,15,2,17,21,26,13,12,25,29,36,3,2,23,26,27,30,1",20100,200
8,0,686976.0986550231,48.17723035513102,"33,16,33,31,1,29,6,15,10,1,8,9,25,6,28,29,14,12,30,29,18,22,20,28,25,19,3,34,9,10,21,25,32,35,16,30,33,12,35,17,32,15,4,19,5,8,28,7,3,19,26,9,10,17,22,11,23,5,7,13,32,31,17,32,23,36,34,21,20,35,21,6,1,1,11,17,36,19,20,27,16,28,11,35,30,31,14,4,32,22,10,13,18,10,8,32,12,30,4,5,8,27,7,11,14,17,34,14,26,32,3,27,7,9,18,23,2,33,19,18,21,13,34,9,6,18,2,2,28,3,16,3,26,15,7,27,36,6,22,34,24,15,10,29,3,16,1,16,13,26,25,24,17,12,1,28,15,27,13,23,18,26,34,33,36,35,36,14,21,24,15,5,11,23,22,20,9,25,4,31,8,24,12,2,22,13,29,20,5,6,21,10,3,17,25,2,30,22,24",20100,200
9,0,757888.9822338382,59.05309261091734,"9,28,12,23,13,4,9,7,22,6,31,2,10,14,3,15,32,26,33,35,17,12,15,27,30,8,17,8,4,21,2,12,26,6,19,28,1,16,2,34,19,7,23,30,20,10,4,23,34,13,11,19,9,10,9,16,32,11,11,9,10,30,20,21,10,22,34,35,27,22,31,20,16,5,5,23,2,3,1,15,18,32,28,22,19,36,24,30,35,14,8,18,26,24,16,18,33,6,23,8,14,1,1,14,26,22,14,32,12,13,21,12,18,6,4,29,25,22,3,21,24,3,4,9,28,30,7,19,17,15,25,21,5,29,3,36,31,35,31,29,21,4,8,13,35,33,24,18,30,5,3,11,33,28,8,28,6,25,27,3,29,36,25,26,19,32,30,24,34,5,31,20,32,1,34,25,15,25,15,27,5,17,11,34,19,32,24,23,9,20,17,33,29,20,36,17,27,3,36",20100,200
9,1,799173.4498005777,58.887283783156654,"9,27,12,9,24,14,31,36,22,6,13,2,31,14,31,2,32,22,33,35,19,4,23,27,24,8,17,8,4,21,17,12,26,6,29,28,1,16,2,34,6,7,23,30,20,10,4,1,34,3,11,19,9,10,28,23,32,5,11,16,10,12,14,21,36,30,12,35,20,22,31,20,16,32,5,27,33,7,26,15,26,32,29,7,32,36,24,30,19,30,16,18,15,17,16,18,33,6,23,8,14,1,10,14,1,5,6,32,25,19,6,26,28,15,4,18,30,22,3,21,11,18,4,9,28,35,7,12,17,35,1,21,5,29,3,2,8,19,31,14,13,21,25,13,18,24,24,18,7,12,3,11,33,28,8,28,4,16,27,20,3,36,30,26,27,32,7,24,34,34,9,8,20,1,34,25,15,25,15,27,6,31,11,34,19,35,24,13,25,10,24,17,29,14,36,17,2,3,36",20100,200
9,2,821226.697145036,55.88322121692921,"9,28,12,33,13,25,31,7,3,6,13,2,25,14,22,2,32,22,33,30,19,4,23,27,24,8,17,7,4,8,3,12,26,6,19,28,7,16,2,34,31,7,23,30,20,10,4,27,1,13,11,20,9,10,9,10,32,5,24,16,8,1,14,21,36,30,34,3,27,22,31,20,29,32,5,3,2,3,1,15,18,32,28,35,31,36,24,30,19,30,8,18,26,24,16,18,27,6,33,8,14,1,10,14,12,22,6,32,1,13,21,26,28,6,4,29,14,22,19,21,32,18,4,32,19,35,7,11,17,35,25,21,5,28,3,2,19,35,9,26,21,4,8,13,35,11,24,18,22,30,32,11,30,20,19,28,15,16,34,25,29,36,12,26,27,15,35,22,34,5,9,2,34,17,34,25,15,6,15,25,5,21,11,31,20,8,17,23,23,12,17,33,29,14,26,17,9,29,36",20100,200
9,3,809170.4200628779,56.02173161890167,"9,28,12,23,13,4,9,7,22,6,31,22,10,14,3,2,32,26,33,35,19,12,15,27,30,8,17,8,4,21,2,22,26,6,19,28,1,16,2,34,25,7,23,30,20,10,4,23,34,13,11,19,9,10,9,16,32,10,11,9,10,30,20,21,10,22,30,35,27,22,31,20,15,5,5,27,7,3,1,15,18,32,28,22,19,2,24,30,27,14,8,18,26,23,16,18,33,6,23,8,14,1,1,14,1,22,12,32,12,13,21,12,18,6,4,29,14,16,3,21,36,3,4,9,28,30,7,12,17,35,25,21,5,29,3,36,31,35,11,15,21,4,8,13,29,33,24,18,7,5,3,11,33,2,2,28,6,25,27,3,29,36,25,26,19,32,30,24,34,5,31,20,32,1,34,34,8,25,15,27,25,17,11,34,19,32,24,23,9,20,17,33,29,20,36,17,27,31,36",20100,200
10,0,725331.2062018415,49.77160024911822,"3,3,18,17,6,21,17,29,2,1,16,20,9,30,10,5,5,12,19,22,18,32,18,14,25,5,20,16,21,2,33,2,10,5,33,5,29,16,28,25,9,15,27,19,30,7,26,20,28,2,31,24,34,24,30,28,34,14,36,13,22,30,1,31,8,3,29,7,5,1,22,8,14,8,26,13,22,17,7,1,6,7,27,31,16,20,27,35,5,13,1,34,31,36,14,23,17,15,15,4,34,4,35,7,3,12,4,9,9,13,25,19,35,15,11,36,30,11,20,16,35,26,10,8,32,35,27,8,27,8,33,33,22,28,1,19,25,26,22,33,12,10,6,4,24,12,12,24,11,3,28,33,20,32,35,2,1,19,36,29,26,23,2,17,18,15,23,34,25,13,10,8,23,25,32,29,10,21,6,10,34,36,28,6,12,14,34,9,24,23,32,11,9,36,21,4,24,32,21",20100,200
11,0,714386.1452177978,56.173748042442405,"16,16,14,16,6,31,3,9,18,19,11,12,23,18,32,9,3,10,10,15,36,12,31,33,3,25,22,7,13,5,30,2,33,23,4,27,13,21,21,12,20,32,26,29,6,4,25,12,25,20,2,2,18,23,13,23,22,9,34,28,29,36,28,21,18,14,12,30,23,14,28,27,20,25,28,3,5,6,2,16,10,28,1,3,25,29,30,17,2,14,8,18,10,12,1,27,22,26,36,27,35,16,5,21,17,26,21,34,3,19,5,36,20,11,8,29,34,13,30,35,13,28,20,33,23,31,33,10,1,4,8,2,25,33,18,5,16,35,24,29,5,1,24,32,30,17,27,9,34,24,34,11,19,8,17,20,11,35,32,1,26,36,8,17,1,7,26,15,19,31,29,5,34,23,6,26,22,31,32,7,9,1,4,30,14,29,8,19,31,14,11,22,7,4,12,6,22,35,24",20100,200
11,1,721413.9881207384,48.22506232035858,"16,16,14,16,24,31,3,9,18,19,11,12,23,18,32,9,16,10,10,15,26,12,31,33,3,25,22,7,13,5,19,17,33,23,4,27,13,21,21,29,20,32,23,29,6,4,25,12,25,20,2,2,29,15,13,23,22,9,34,28,2,36,5,21,18,14,25,15,23,7,24,27,20,5,28,3,5,6,31,24,10,35,1,3,25,30,30,17,2,11,8,18,10,12,1,27,22,26,36,16,35,16,33,12,17,26,29,36,3,6,11,36,20,29,8,2,34,13,20,35,13,28,20,27,23,29,33,35,1,4,8,2,5,33,18,3,16,35,16,29,9,30,24,18,32,17,27,9,34,30,11,11,19,8,13,14,11,25,32,1,26,36,8,17,1,7,6,15,4,31,21,20,34,23,6,26,22,34,32,7,9,29,21,30,14,10,8,19,31,14,11,22,7,4,12,6,28,35,24",20100,200
11,2,718691.2552337378,56.031151774131885,"16,16,14,16,24,31,3,3,18,19,11,15,23,18,32,9,16,10,10,15,26,12,31,33,3,25,22,7,13,5,19,2,33,23,4,27,13,21,21,29,20,32,26,29,6,4,25,12,25,20,2,2,29,15,13,24,22,9,34,14,29,36,28,21,18,14,25,29,23,7,24,27,20,5,28,3,19,6,23,24,10,28,1,3,6,30,21,17,2,11,8,18,6,12,1,27,22,26,36,16,35,16,33,12,17,26,21,36,3,6,11,36,20,29,8,2,34,13,30,35,13,28,20,33,23,31,33,35,1,4,8,2,5,33,18,5,9,35,16,29,9,1,24,18,30,17,2,9,34,30,34,11,12,8,17,20,11,25,32,1,26,36,8,17,1,7,26,15,4,31,21,5,34,23,6,26,22,34,32,7,9,29,4,30,14,10,28,19,31,14,11,22,7,4,12,6,22,35,24",20100,200
12,0,666527.9934881038,47.98079444738769,"8,36,31,7,14,1,2,20,3,28,11,4,36,25,12,20,29,24,35,12,24,16,29,2,22,32,32,24,29,23,7,12,33,11,18,25,3,30,14,36,29,21,15,33,34,33,2,11,18,27,22,22,21,19,21,26,16,1,26,18,27,8,20,5,1,36,26,17,24,31,29,24,5,14,33,21,30,13,9,15,10,20,30,9,1,34,15,8,1,19,14,36,8,14,24,17,3,28,32,2,13,10,27,16,6,28,32,16,31,4,6,31,35,25,11,8,7,12,6,27,23,21,2,21,27,7,3,26,36,31,10,30,19,19,15,32,13,30,27,15,26,26,6,32,2,20,7,17,27,18,17,22,33,34,18,6,9,34,3,4,5,4,33,5,28,10,36,17,23,6,7,13,34,10,12,9,14,7,1,35,15,12,11,13,22,9,6,21,20,35,19,8,16,23,25,4,28,25,36",20100,200
12,1,651260.6053705708,48.58029975917561,"36,36,31,8,14,21,2,22,3,16,11,4,28,18,11,10,29,24,35,12,24,16,29,2,22,32,3,34,29,34,7,12,4,1,18,25,23,30,14,36,29,18,24,33,34,26,2,11,18,26,22,7,16,19,12,31,33,27,26,18,9,8,15,5,1,36,26,17,24,29,29,34,4,14,33,21,24,35,9,15,26,20,7,13,1,35,30,8,1,10,14,36,33,8,17,2,3,28,13,2,13,10,27,16,6,28,32,16,31,4,14,31,35,32,20,8,7,12,6,27,30,21,27,21,9,19,3,29,15,31,10,30,20,19,23,32,13,30,15,32,26,21,6,32,27,19,9,20,9,19,27,22,11,34,28,17,9,9,3,5,5,4,23,5,28,10,36,17,5,6,8,13,34,11,12,7,14,7,1,35,15,3,11,23,22,9,6,21,20,21,19,25,16,23,25,19,28,25,36",20100,200
13,0,664704.6705560483,49.77271644655469,"5,10,36,33,7,11,18,30,14,36,10,1,30,22,2,18,2,28,32,24,1,9,9,17,20,20,23,32,26,11,7,23,21,16,11,10,5,27,35,5,20,36,29,19,20,13,9,33,21,31,28,4,9,12,16,20,16,24,7,19,27,14,34,26,13,1,17,16,28,36,6,17,28,29,30,16,29,13,10,31,30,25,24,35,5,24,24,23,34,27,19,35,12,4,31,15,22,35,1,36,4,13,32,4,28,4,25,9,20,3,1,18,4,19,26,25,25,35,16,3,9,4,15,14,1,2,8,22,14,21,23,2,29,15,7,25,27,34,11,13,21,2,5,34,12,32,15,29,33,8,7,17,15,26,21,29,33,14,6,33,2,8,21,16,6,6,1,30,9,22,19,2,18,12,27,2,33,3,10,35,5,2,26,11,13,18,25,30,32,15,1,12,23,34,12,3,7,31,3",20100,200
13,1,737683.4378855487,48.13800730102545,"5,10,36,33,7,11,18,30,14,11,10,3,8,22,2,18,2,28,32,24,30,9,9,17,20,20,23,27,8,8,7,23,21,17,11,10,5,27,34,5,20,36,29,19,20,13,9,33,21,31,28,4,32,12,16,20,16,24,7,19,27,14,34,26,13,1,17,16,28,36,6,17,15,29,30,16,29,5,25,31,30,2,24,35,5,24,24,35,34,22,19,35,6,4,31,15,22,35,1,36,4,13,32,4,28,4,25,34,20,23,1,18,14,19,26,23,21,35,16,19,9,14,15,14,30,2,8,11,14,28,23,16,29,15,7,25,27,34,11,13,21,2,11,8,12,32,13,29,33,12,22,17,15,26,21,29,33,18,6,33,1,3,25,16,6,6,1,26,36,22,4,2,18,4,27,2,33,3,10,10,5,28,26,13,30,9,25,30,32,34,1,12,23,34,12,3,7,31,3",20100,200
14,0,650194.6308209184,47.30622430531411,"20,23,33,7,2,10,5,3,1,7,26,36,14,15,14,5,2,31,15,10,4,30,34,27,20,10,30,26,20,14,6,18,4,25,27,27,7,3,2,15,33,35,36,18,27,29,30,32,22,12,19,5,30,19,18,12,22,30,21,14,29,2,7,16,31,29,11,28,6,13,23,17,21,24,34,17,9,16,2,16,35,21,29,8,13,35,11,5,2,12,31,20,31,34,36,24,3,8,19,29,34,1,1,12,5,10,22,26,33,29,33,1,11,19,17,17,32,11,14,4,2,9,4,21,20,33,18,22,13,24,8,3,34,24,30,28,32,10,3,9,18,28,20,33,14,1,5,35,16,33,8,23,15,21,4,11,26,28,36,17,5,8,13,35,25,13,24,4,17,12,32,3,23,25,32,28,27,22,26,27,9,33,11,25,1,24,21,31,12,18,6,28,15,36,10,16,6,6,19",20100,200
15,0,671468.1261987563,46.860798260168885,"22,13,25,32,17,19,3,4,17,9,14,26,29,32,29,21,14,11,21,16,1,18,25,13,14,28,10,16,35,7,17,8,34,1,12,4,31,14,7,21,26,20,8,35,22,33,24,36,15,25,29,36,21,4,31,14,6,1,33,14,33,11,28,3,8,19,9,24,30,21,29,13,30,8,31,30,1,15,13,22,2,25,18,15,15,7,22,31,33,36,9,24,36,35,7,10,17,32,14,19,26,15,4,24,33,5,6,2,18,30,32,6,10,21,5,12,27,30,3,5,18,27,10,26,20,16,15,20,28,25,18,6,21,29,24,27,20,19,12,34,3,36,9,20,11,23,13,34,23,34,28,10,23,31,16,27,35,34,2,36,9,3,19,23,32,27,31,23,28,6,1,5,10,2,35,16,26,17,12,22,5,35,36,21,17,26,29,34,13,7,28,27,11,32,26,2,23,8,11",20100,200
15,1,601680.2759461969,47.097900073761515,"22,13,6,19,17,7,3,2,17,9,14,29,29,32,29,21,17,34,11,35,1,18,25,13,24,28,10,16,35,2,17,8,34,1,12,4,31,14,23,21,26,36,9,35,22,33,24,36,15,25,29,36,21,4,31,14,6,1,33,14,33,20,33,3,22,19,9,24,30,21,29,13,30,8,31,30,1,15,13,22,28,34,20,15,15,7,5,31,33,36,9,24,36,35,7,10,17,4,14,19,26,8,4,24,33,5,6,2,18,30,5,6,21,21,5,12,23,30,3,5,18,27,10,26,20,16,15,20,8,25,18,12,9,25,24,12,20,19,12,16,3,7,16,20,11,5,13,7,32,34,28,10,4,31,16,27,35,34,2,36,9,3,19,23,32,27,31,23,10,6,1,5,10,32,8,16,26,17,12,18,5,35,36,31,17,35,27,34,13,7,28,27,11,32,26,2,22,8,11",20100,200
16,0,738088.3241829588,52.157251250662085,"5,26,18,11,21,13,24,12,30,14,15,16,20,35,32,16,24,23,36,26,14,5,2,31,34,8,22,9,19,33,29,9,6,25,15,36,6,29,26,10,22,17,27,3,34,10,7,25,10,18,35,24,35,13,13,23,35,33,9,8,32,11,13,17,20,25,17,15,28,14,36,23,31,19,24,5,13,23,30,20,6,30,10,5,1,19,3,24,31,12,11,25,18,4,25,34,31,4,28,27,27,10,4,30,11,9,36,22,7,7,22,35,12,21,16,17,27,28,7,6,33,7,14,29,30,35,21,32,26,20,8,31,21,33,34,20,32,15,19,14,11,31,18,5,29,34,26,32,4,21,3,12,2,5,7,30,28,22,3,15,1,11,9,25,12,35,27,2,28,24,2,14,24,22,22,18,8,13,29,26,16,22,32,3,17,25,34,30,36,4,19,1,6,15,10,1,28,1,4",20100,200
16,1,681083.6659834359,52.31518764206711,"5,8,18,15,21,13,24,12,10,14,33,16,20,9,32,25,24,23,36,30,33,5,2,31,34,8,22,9,19,33,29,9,6,25,15,36,6,26,26,22,22,17,27,3,34,10,7,32,10,18,35,24,35,13,12,23,35,33,9,8,32,11,17,17,20,25,17,15,28,14,36,23,31,19,24,5,13,23,30,20,6,30,3,5,20,16,20,24,31,12,11,1,18,4,25,34,31,4,28,27,27,10,4,30,26,9,36,22,7,7,22,35,12,21,16,17,27,28,12,6,21,8,14,29,30,35,36,32,26,20,8,9,21,33,34,29,32,15,19,14,11,31,18,5,29,34,26,14,4,21,3,12,2,5,7,30,9,18,3,15,23,11,16,25,12,35,27,2,28,24,2,14,24,22,22,18,8,13,29,26,16,22,10,3,10,21,34,29,4,7,19,1,6,31,10,1,28,1,4",20100,200
17,0,671191.2946317357,52.00310858467151,"26,30,4,17,16,36,15,5,8,36,20,33,7,29,27,21,20,1,3,21,7,18,2,31,26,35,3,23,23,28,24,13,14,24,25,13,15,23,15,30,35,11,27,17,9,8,34,3,29,14,14,13,4,11,13,36,5,11,4,32,19,5,12,12,34,30,20,33,24,31,9,21,29,18,8,11,10,31,34,22,17,4,31,25,11,17,2,34,10,4,6,16,22,27,28,9,32,24,14,1,25,28,1,33,28,34,21,3,30,9,12,21,35,12,20,35,7,27,5,12,27,29,13,19,32,9,22,8,10,24,2,6,26,13,33,7,34,8,9,26,17,22,34,35,36,8,31,32,28,16,23,12,17,1,25,23,11,25,15,20,31,30,32,6,33,36,17,19,10,22,32,16,13,21,3,29,19,28,19,26,29,15,15,2,23,2,6,5,15,7,18,30,10,10,18,20,16,14,23",20100,200
18,0,667166.868111812,51.52929018445315,"19,18,20,8,20,34,36,9,32,14,6,26,28,14,9,2,3,27,36,11,27,13,23,7,13,5,27,16,35,23,33,32,22,28,7,30,6,1,10,21,20,17,31,8,5,30,21,34,32,18,1,12,4,3,9,27,29,19,35,17,12,4,33,34,19,32,13,3,26,22,14,1,19,24,29,19,15,15,20,8,2,11,12,22,27,36,17,27,11,27,16,26,2,24,20,9,34,23,35,22,10,1,7,12,3,33,27,18,29,31,11,23,4,21,5,10,9,8,9,29,21,35,30,15,28,13,19,2,16,31,21,15,4,24,19,24,1,11,18,35,7,9,10,30,14,18,13,30,22,6,12,26,6,30,7,28,28,18,32,22,31,25,13,17,34,2,15,20,36,14,10,31,28,1,5,36,23,29,16,25,12,24,17,3,33,4,4,8,25,18,33,23,3,25,5,16,24,4,33",20100,200
