run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
3,1,210754.95987905766,4.4760163339985946,"46,23,9,31,28,22,7,22,2,25,33,10,17,24,13,11,15,23,40,7,9,28,18,43,31,2,20,43,41,6,6,17,12,30,8,34,3,31,29,4,43,20,34,44,44,19,36,47,32,37,40,1,28,29,15,42,5,16,11,25,41,10,15,45,11,22,3,6,37,40,33,9,10,2,26,45,21,18,47,41,4,30,10,23,35,42,1,25,30,14,37,23,7,16,23,16,1,39,14,29,6,39,42,25,47,25,29,40,48,13,19,7,21,12,48,14,39,12,3,43,43,29,4,31,14,12,17,6,38,16,38,26,10,33,9,9,16,26,20,1,27,14,7,1,35,22,27,36,19,1,43,29,7,23,36,38,31,14,42,25,22,4,32,46,43,18,24,23,24,33,5,4,17,33,24,13,16,15,13,30,37,31,28,41,39,21,43,44,41,34,22,46,11,20,14,47,15,33,8,26,45,20,24,41,34,28,27,38,15,39,8,24,48,36,12,2,48,14,31,16,47,27,44,5,33,27,8,41,28,40,32,40,13,9,21,2,24,18,38,32,28",20100,200
4,0,209958.13826800414,4.2906552206186666,"5,7,30,34,28,7,23,29,25,33,25,46,18,31,14,3,11,15,1,48,26,10,7,39,7,44,31,8,17,48,18,6,2,21,27,42,34,17,37,46,4,39,23,6,43,12,35,45,15,15,42,24,34,35,37,12,35,34,25,26,31,24,46,46,22,5,8,14,9,4,33,17,12,17,27,31,41,38,32,43,11,12,29,40,28,35,40,10,16,32,47,31,36,11,19,13,39,10,30,3,32,18,23,3,30,36,33,8,9,20,4,37,38,31,41,28,26,29,8,3,33,29,22,11,14,13,44,48,25,48,45,43,18,20,26,37,20,17,39,16,23,32,40,16,13,42,10,18,26,3,2,30,29,27,9,4,45,36,45,16,9,35,29,26,10,13,6,47,39,38,42,19,15,14,11,10,3,42,34,40,6,21,12,37,39,16,46,22,6,37,21,22,29,19,23,5,44,6,16,48,4,45,43,30,27,21,3,8,7,30,47,28,1,2,30,15,16,1,39,27,7,23,41,44,38,47,3,2,13,1,24,47,27,14,6,11,21,28,41,22,19",20100,200
5,0,206280.1016290046,4.353319295536325,"26,33,21,2,37,22,43,1,26,27,45,46,29,24,10,22,41,21,27,16,29,41,17,31,3,40,17,36,40,38,2,41,35,30,47,6,24,41,10,15,17,31,19,16,32,2,11,41,4,9,21,9,11,22,5,14,34,12,27,3,37,7,27,21,31,25,6,47,38,20,21,47,19,32,19,23,36,10,40,3,24,11,8,16,5,43,33,39,33,30,19,31,42,48,9,7,5,26,17,39,7,41,28,34,17,15,45,44,35,11,36,23,25,7,40,39,23,44,8,24,8,43,46,16,33,14,6,23,45,24,35,1,38,39,18,26,24,3,37,12,13,10,1,34,19,23,35,29,41,24,44,37,8,38,4,43,3,22,20,11,15,12,4,25,9,32,41,13,28,1,9,13,25,29,4,2,24,2,47,39,32,15,34,30,13,45,41,14,11,12,38,16,35,22,31,5,30,42,14,2,18,2,11,34,1,4,36,39,22,42,44,36,46,33,35,48,42,19,36,37,42,48,36,20,20,8,43,40,28,43,12,30,21,18,47,18,10,46,34,27,18",20100,200
5,1,204304.50200532773,4.381938941711636,"26,35,21,2,37,37,43,1,26,27,43,23,29,24,10,22,41,21,27,16,29,41,17,31,3,40,46,36,40,38,2,41,35,16,29,6,24,41,10,15,17,31,19,16,32,2,11,41,4,9,21,9,11,22,5,14,34,29,27,3,37,7,27,21,31,25,6,47,38,20,21,42,19,32,19,23,36,10,40,3,25,11,8,16,5,43,33,30,33,30,19,31,42,48,12,28,5,26,17,39,7,41,28,34,17,15,45,44,35,11,36,23,25,7,40,39,23,44,8,24,8,43,46,16,33,14,6,23,45,3,35,1,38,39,18,26,24,3,37,12,13,10,13,34,19,23,35,28,41,24,44,37,8,38,4,43,3,22,20,14,15,12,4,25,9,32,21,13,28,1,9,13,25,29,4,2,24,2,47,39,32,15,34,30,13,45,41,12,19,12,38,16,35,22,31,5,30,42,14,2,18,34,11,34,1,4,36,39,22,42,44,36,46,33,35,48,42,19,36,37,42,48,36,20,20,8,43,40,28,43,12,7,21,18,47,18,10,46,26,27,18",20100,200
6,0,211232.23967472324,4.554454473979903,"14,41,29,15,32,45,2,22,28,35,3,45,10,22,14,42,3,22,35,25,44,8,48,24,25,14,4,44,9,11,13,34,11,28,45,1,47,31,3,2,9,2,20,30,35,23,10,9,40,30,15,10,28,29,29,5,20,47,29,12,12,17,29,40,38,21,35,14,45,43,4,30,35,46,39,8,2,36,32,44,20,7,14,1,7,31,24,13,25,46,7,25,30,2,3,29,31,8,12,39,13,11,2,7,7,8,25,46,48,23,19,33,38,40,22,15,37,9,43,39,18,7,43,31,3,36,33,9,16,26,27,47,34,7,27,11,41,1,6,6,7,29,5,33,24,16,16,8,3,27,6,9,8,3,37,4,41,48,21,3,46,46,43,32,12,17,43,13,37,33,24,44,40,23,48,12,2,18,45,37,45,21,33,32,31,27,26,13,34,13,41,5,25,17,41,18,22,48,15,10,3,42,15,1,2,6,27,43,27,34,20,33,26,44,9,4,26,1,41,39,39,17,15,38,26,21,38,42,15,19,14,19,34,9,41,43,6,10,9,33,39",20100,200
7,0,212597.04126696388,4.400915308836964,"10,44,13,17,41,21,24,20,33,23,34,38,33,45,30,27,11,12,27,14,2,36,45,27,10,1,34,25,48,22,6,17,15,12,27,38,26,41,18,32,42,44,19,26,40,47,9,44,21,3,29,26,13,30,22,15,16,4,2,18,19,19,8,27,1,43,7,3,14,8,43,31,14,27,46,5,3,24,40,46,44,30,7,28,46,17,17,17,13,8,6,21,32,1,4,32,7,3,10,48,47,6,22,12,40,36,16,42,12,39,47,7,39,13,16,25,2,30,20,39,14,9,6,7,4,43,28,3,11,4,9,38,9,17,8,31,23,33,24,48,40,20,8,4,18,32,31,1,32,24,23,42,6,32,28,35,45,36,48,39,30,8,13,16,40,11,45,7,35,24,34,25,23,36,2,40,7,24,10,2,42,11,37,5,18,22,31,1,45,39,8,33,14,5,37,34,40,3,20,28,4,43,25,6,17,26,22,32,29,15,10,47,21,1,9,41,1,22,10,41,39,37,6,5,42,17,44,23,12,27,42,37,46,25,5,15,36,38,1,30,24",20100,200
8,0,218683.9320508355,5.322254117278589,"39,29,24,28,25,20,29,29,28,13,34,33,48,3,10,1,28,41,8,27,12,29,5,48,4,23,28,29,10,32,11,21,3,47,19,26,28,2,31,40,19,29,14,30,30,11,2,24,37,45,14,20,46,25,16,15,8,39,47,47,8,42,45,30,15,7,35,22,35,41,4,47,46,21,40,16,7,44,1,20,42,17,36,46,27,33,46,33,32,7,45,34,5,16,6,4,9,20,10,36,18,43,27,11,34,20,24,25,19,45,36,43,18,16,46,27,32,2,44,31,8,19,5,6,19,6,35,45,17,9,43,31,14,38,43,3,12,17,22,11,16,20,31,30,48,7,23,26,30,13,19,33,25,2,34,11,21,16,2,16,43,31,10,24,3,7,39,9,23,38,40,26,41,41,18,37,45,26,12,38,35,37,43,27,26,27,3,5,7,19,14,1,5,12,18,31,48,4,25,22,9,26,37,31,36,42,14,10,33,34,13,15,23,36,10,38,3,4,47,38,22,42,21,24,34,16,4,37,36,20,31,13,44,17,4,14,41,6,43,42,40",20100,200
8,1,221616.18278078648,5.191472709057507,"29,29,33,47,25,20,45,29,28,39,12,33,48,3,19,1,28,41,8,27,12,37,14,15,7,23,28,1,10,32,11,21,3,47,21,26,28,1,31,40,19,29,8,30,48,2,2,24,12,2,14,15,6,21,16,15,8,31,13,47,8,42,45,30,48,7,35,45,35,41,4,34,46,21,40,16,7,44,1,44,16,15,25,46,27,25,26,8,41,40,2,34,5,23,34,4,8,20,10,36,47,43,27,15,4,20,39,25,6,19,36,43,18,16,46,27,32,2,44,29,12,19,22,6,19,37,35,45,17,3,6,20,14,18,43,5,40,17,22,11,16,20,31,30,48,7,23,26,30,13,19,33,32,29,32,11,21,18,22,6,43,24,16,3,41,33,46,9,23,38,40,11,41,41,18,37,45,4,46,38,35,37,43,27,5,27,3,5,22,19,42,1,5,47,18,31,17,36,25,22,9,26,43,45,36,17,14,4,33,34,13,15,23,36,10,38,44,41,26,38,14,42,21,24,2,16,4,36,44,20,31,13,44,13,4,13,30,6,17,42,45",20100,200
8,2,220975.1444695369,5.294782547208357,"39,29,33,28,25,20,45,29,28,13,42,33,48,3,10,1,28,41,32,27,12,37,14,10,7,23,28,1,10,32,11,21,3,47,19,26,28,1,31,40,19,29,14,30,30,11,2,24,37,24,40,15,46,37,16,15,8,42,13,47,46,42,45,30,48,7,35,34,35,41,4,8,46,21,40,16,7,44,47,44,16,15,25,46,27,33,46,8,41,7,45,34,5,16,34,4,8,20,10,36,47,43,27,11,34,20,24,25,6,39,36,43,18,16,29,27,32,2,32,20,12,28,5,6,19,6,23,45,17,3,6,31,14,38,43,3,40,17,22,11,16,20,31,30,48,7,23,26,30,38,19,33,32,2,34,11,21,13,22,16,43,18,10,24,3,7,39,9,23,38,40,26,41,41,18,37,45,48,12,38,35,37,43,31,6,27,3,21,7,19,17,1,5,15,18,31,48,4,25,22,9,26,15,45,36,42,14,10,33,34,35,15,23,36,10,46,3,23,28,38,22,16,21,24,2,16,4,36,23,20,19,13,44,17,4,13,12,6,43,42,40",20100,200
8,3,225418.8374674108,4.497371094677566,"29,29,15,47,25,20,45,29,28,43,12,33,48,3,10,31,28,41,8,27,12,37,14,27,7,7,28,1,10,32,11,21,3,47,21,26,28,1,19,40,19,29,8,30,10,11,2,24,37,2,14,15,32,25,16,15,8,47,13,47,8,42,45,30,48,7,35,22,35,41,4,34,46,21,40,16,7,44,1,44,16,15,25,46,27,25,46,32,41,7,45,34,5,16,34,4,8,20,10,36,18,43,27,47,4,20,24,25,6,45,36,43,18,40,46,27,32,2,44,31,12,19,22,45,19,6,35,45,17,3,35,31,14,31,43,5,40,17,22,11,16,20,45,30,48,7,23,26,30,13,19,33,9,29,34,11,21,18,38,2,43,24,10,3,3,7,4,9,23,38,40,26,41,41,18,37,45,4,12,38,35,32,43,27,26,27,3,5,7,19,42,1,5,47,18,31,48,20,25,22,9,26,15,45,30,23,14,10,33,34,13,15,23,36,10,38,3,41,28,17,30,42,21,24,2,16,4,36,23,20,31,13,44,17,4,13,30,6,43,42,40",20100,200
9,0,206638.34401386743,4.334134541315281,"16,1,19,40,21,14,19,18,5,43,1,1,39,14,5,37,13,19,11,30,34,32,21,12,25,42,48,9,42,26,36,28,3,43,23,11,5,36,3,48,7,25,1,28,34,22,47,26,42,34,33,2,19,14,48,1,40,20,13,47,38,31,15,33,15,41,26,12,47,48,18,22,41,18,21,20,25,44,9,30,18,18,38,13,7,6,16,17,3,25,44,7,23,8,26,2,43,38,24,4,8,40,45,46,3,20,4,14,27,3,44,7,17,15,6,29,45,31,19,15,17,21,6,10,23,39,18,8,9,16,41,4,36,48,7,6,24,3,28,17,31,3,28,37,13,31,28,32,33,40,41,15,42,35,5,16,38,13,40,40,29,23,42,27,22,11,44,15,33,29,46,35,44,25,42,32,21,39,2,38,12,10,10,32,48,8,36,36,24,13,32,39,12,36,48,10,46,7,32,27,37,37,29,32,24,24,39,45,43,31,2,26,4,14,9,22,12,8,18,17,31,11,45,45,48,30,41,29,15,7,47,30,15,30,43,38,34,37,28,9,25",20100,200
10,0,215848.31954199637,4.6852309322901995,"46,13,44,41,28,1,36,2,42,13,39,10,39,23,25,15,41,36,35,5,2,36,28,46,4,9,27,4,31,37,9,23,48,42,13,27,41,15,18,40,19,29,32,29,33,45,26,20,29,20,2,17,44,12,22,34,27,16,5,27,48,44,12,7,6,3,36,37,34,2,39,17,27,41,4,1,7,22,14,11,35,40,48,28,36,11,12,17,15,16,25,15,18,9,22,12,35,39,32,33,22,45,23,33,43,18,22,23,46,40,42,37,4,3,13,10,19,25,9,18,16,30,19,3,35,12,6,19,47,43,31,46,21,47,24,38,11,26,16,24,2,1,42,35,5,23,30,24,46,31,43,28,15,32,25,30,23,44,20,8,11,35,26,21,14,6,13,38,4,20,5,24,21,34,1,15,39,43,30,31,9,1,3,34,43,19,10,17,9,31,11,43,48,38,26,41,8,19,47,25,24,2,43,40,41,19,39,29,42,8,7,44,6,7,12,10,2,13,30,33,14,14,23,13,15,8,11,45,30,3,3,33,45,10,37,45,10,3,45,22,23",20100,200
10,1,209443.9004453207,4.97423919364113,"46,13,44,30,28,1,1,2,47,13,39,10,16,23,25,15,18,10,35,5,2,40,28,23,15,9,27,9,31,37,9,23,48,42,13,36,41,15,18,40,19,29,32,1,33,45,26,20,29,20,2,17,44,12,40,34,27,16,5,44,48,42,32,9,6,3,24,37,34,2,37,17,27,41,4,17,39,22,14,11,28,40,48,28,25,34,9,17,15,16,25,15,18,46,22,12,43,24,32,33,22,12,23,33,21,18,6,23,46,40,42,37,4,3,13,48,19,25,9,26,16,30,19,5,14,12,18,19,47,40,31,46,21,47,24,38,23,26,1,24,2,1,42,35,5,23,30,43,46,3,43,29,15,32,8,30,23,44,20,40,11,35,26,21,14,6,13,38,4,20,5,2,21,34,1,15,4,43,30,31,6,1,3,34,43,19,10,17,9,31,11,43,48,38,26,41,8,7,47,25,35,31,44,40,41,19,39,3,7,8,7,44,3,7,32,10,2,13,30,33,29,14,27,11,21,8,11,45,37,3,6,33,44,10,37,45,10,3,35,22,24",20100,200
10,2,220681.1782521233,4.631564410530085,"46,13,44,41,28,1,20,37,42,13,39,10,16,23,25,15,18,40,8,5,2,36,28,22,15,9,27,4,31,37,9,23,48,42,13,36,41,15,18,40,19,29,32,29,39,45,26,2,18,20,2,17,16,12,40,34,27,16,5,27,48,42,12,9,20,3,24,37,34,2,39,17,6,31,4,17,7,22,14,11,35,40,48,28,36,48,12,17,15,16,25,15,18,46,22,33,32,24,27,33,22,31,42,33,21,18,6,23,39,40,34,11,4,3,11,30,19,25,9,26,16,30,19,5,14,12,6,12,47,40,13,46,21,47,24,38,23,26,48,24,2,1,42,35,5,46,30,20,46,3,43,45,15,32,25,30,23,44,20,8,11,35,1,21,14,6,13,38,4,20,5,24,21,34,13,15,39,43,30,31,9,1,3,25,43,19,10,17,9,44,11,43,48,38,26,41,8,7,47,25,35,31,44,40,41,19,39,3,7,8,7,44,6,7,12,10,2,13,30,33,39,14,27,26,15,41,11,45,30,3,6,33,45,10,37,45,40,3,31,37,23",20100,200
11,0,210867.12988371827,4.030267429781249,"12,17,42,5,38,28,33,5,43,11,21,30,26,48,46,31,42,38,36,7,33,13,6,35,35,14,37,37,25,44,28,32,5,7,7,31,33,9,13,14,20,32,23,30,28,19,10,15,8,43,34,14,1,40,41,22,29,20,30,15,18,24,35,20,9,5,19,48,46,7,16,6,39,30,2,24,14,26,45,33,13,47,45,1,25,44,10,5,37,28,10,20,21,19,47,15,46,4,35,23,37,42,1,7,37,16,17,38,45,43,27,22,40,33,5,44,45,28,2,12,6,47,11,48,25,28,16,38,1,29,39,32,39,46,18,18,43,44,42,3,15,7,47,39,46,48,3,36,43,3,38,1,9,13,2,41,8,39,37,46,47,21,27,45,10,16,20,25,41,39,44,11,21,14,25,12,11,36,5,4,18,40,23,8,46,7,25,2,4,9,33,17,31,3,13,8,12,27,23,18,27,42,30,46,26,32,33,15,42,17,3,35,29,15,22,24,36,8,47,32,47,22,40,12,6,2,36,26,1,10,9,25,34,34,36,21,43,26,24,4,9",20100,200
11,1,207667.51213661718,4.172495922373349,"29,18,42,16,38,6,33,18,19,46,21,10,36,31,46,26,42,38,5,7,33,40,23,35,40,28,37,37,25,44,18,20,1,7,7,31,33,9,13,14,20,32,23,45,28,19,10,15,8,43,34,14,43,48,41,14,29,11,22,3,18,24,35,20,47,30,19,48,46,32,7,48,25,23,2,24,14,26,9,33,13,47,9,1,30,29,31,5,37,28,21,20,21,3,47,15,16,4,35,42,37,42,1,19,8,16,12,38,13,43,27,22,48,34,5,48,45,32,2,34,6,17,11,13,25,30,16,48,1,6,39,32,39,46,34,18,18,44,14,3,33,16,47,39,46,48,3,36,43,23,38,1,9,13,2,41,8,39,37,7,20,21,27,42,10,16,20,25,41,39,44,11,21,14,25,12,11,36,5,4,31,40,41,8,46,7,10,2,42,28,11,17,45,44,4,8,12,45,9,35,27,42,40,46,26,5,33,15,15,17,3,35,29,15,26,24,38,24,47,16,47,22,40,12,22,6,36,4,35,10,43,13,34,34,4,32,48,26,24,4,41",20100,200
12,0,216458.8519896922,4.7074114141662005,"19,33,21,36,43,29,14,23,33,39,17,46,23,12,9,35,12,12,47,8,39,24,9,5,48,38,21,15,5,27,7,42,27,4,14,29,7,36,38,21,28,20,3,22,48,3,15,21,17,28,12,30,35,45,40,40,14,9,27,41,15,30,26,25,37,32,21,11,15,48,23,47,5,29,18,11,20,16,8,38,28,25,33,39,31,21,8,15,18,39,3,28,15,19,19,32,40,32,10,16,46,6,45,13,21,12,45,41,38,31,1,44,7,9,16,3,17,15,44,25,6,24,41,32,48,35,44,43,45,24,27,34,25,18,13,41,44,9,22,45,32,14,28,2,10,40,5,23,46,32,22,42,45,11,34,24,36,42,6,35,1,26,36,11,24,35,3,9,27,16,34,40,33,1,37,18,30,8,13,29,24,8,25,46,36,31,5,47,37,38,11,47,4,34,7,42,37,32,6,26,28,46,14,14,28,44,10,26,13,10,23,31,5,42,24,18,35,36,32,20,1,2,33,19,45,1,48,5,37,12,2,20,28,43,11,2,38,13,26,29,48",20100,200
