run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
5,0,155036.13918777124,10.189622287742756,"20,9,10,12,26,17,22,21,3,1,15,7,8,16,2,8,3,19,26,24,13,18,10,5,9,11,4,16,14,24,23,14,4,6,25,11,22,5,21,17,10,1,18,21,17,18,25,15,5,21,24,6,21,13,6,17,6,6,23,7,17,17,12,20,13,6,20,3,11,2,6,20,5,23,21,23,4,18,25,19,2,7,10,20,15,19,17,7,23,3,12,9,1,13,12,23,20,10,14,19,12,13,15,1,2,25,15,15,16,4,25,13,6,15,1,24,4,17,9,20,1,25,2,17,6,23,7,16,2,24,11,20,23,14,2,12,23,19,24,23,18,15,1,8,18,21,16,11,15,20,12,23,21,15,13,25,17,19,13,23,6,17,15,7,11,1,13,13,2,21,23,1,11,9,1",10050,200
6,0,169578.3348267295,11.117447240085948,"6,17,1,7,5,13,4,16,26,8,9,21,17,19,20,15,24,12,22,2,10,25,4,11,3,19,2,18,23,23,15,26,8,3,14,22,1,16,26,16,18,17,10,10,17,19,25,6,18,20,20,11,23,7,20,19,2,15,12,8,25,22,19,20,9,16,12,24,13,20,24,11,5,24,11,12,5,20,7,6,23,21,14,24,10,2,5,24,5,3,6,10,11,18,13,3,21,18,2,19,10,12,7,16,19,20,2,20,3,6,7,5,10,25,16,18,10,12,21,13,7,10,14,24,5,9,10,14,9,17,24,14,14,9,11,25,21,21,9,22,11,12,19,8,21,14,4,19,18,12,18,13,13,13,13,7,6,6,14,18,7,25,25,9,16,13,14,10,1,15,21,11,5,5,17",10050,200
7,0,166132.17258287664,12.044051295043257,"7,19,16,18,13,11,23,5,10,2,12,4,8,22,6,9,3,20,15,1,24,12,15,25,17,3,18,26,17,22,1,4,24,10,14,21,19,23,9,10,26,9,11,20,2,21,16,14,7,25,2,14,25,13,8,26,20,21,19,1,16,25,9,23,21,9,15,13,21,20,26,1,2,22,12,2,26,20,13,9,13,8,16,5,11,23,26,6,13,21,5,7,6,5,23,13,23,21,16,10,6,6,7,14,26,2,26,25,23,21,5,13,11,14,25,13,25,1,8,11,16,16,7,14,13,21,9,2,1,11,13,16,22,15,7,10,19,2,26,14,11,2,14,6,26,20,21,9,8,23,1,8,3,8,7,21,16,26,21,8,22,2,15,11,5,16,17,17,24,16,8,7,2,10,20",10050,200
8,0,154418.2288136243,10.545758282431818,"2,26,23,19,24,12,1,7,13,10,16,9,4,20,22,6,11,17,25,5,3,8,24,14,23,18,18,10,20,25,13,3,15,21,15,16,26,2,6,24,14,17,11,9,3,7,12,11,20,7,18,19,4,18,4,12,21,19,21,21,7,12,9,5,5,2,19,1,19,21,11,4,21,4,22,4,21,19,14,7,26,4,22,5,6,7,9,5,2,17,8,1,9,1,2,12,22,12,1,20,17,8,2,7,8,5,13,9,3,9,11,4,22,5,8,19,25,20,18,10,8,21,5,11,8,19,17,3,21,17,22,21,2,23,5,20,24,16,21,13,22,22,8,11,4,6,17,12,12,13,13,2,18,6,19,7,6,2,5,14,4,20,19,23,11,12,6,14,5,13,1,25,1,8,18",10050,200
9,0,191184.20777115482,13.581008319791595,"21,1,5,7,24,25,13,4,3,16,8,19,12,18,20,9,6,23,15,19,10,14,3,22,21,4,23,11,26,18,8,17,11,15,2,12,6,25,17,3,14,17,20,10,26,4,25,14,6,26,14,9,5,26,18,20,7,5,7,2,15,24,24,8,20,10,26,16,3,20,2,5,7,10,6,16,1,10,26,16,13,13,17,9,7,22,7,3,24,1,3,25,20,12,2,17,13,24,9,10,13,17,24,1,24,1,9,20,2,26,20,2,9,10,10,1,7,2,18,7,23,5,14,7,18,9,26,1,12,26,10,25,6,8,11,22,17,26,3,2,26,3,17,24,10,7,20,4,26,14,9,26,1,22,22,22,10,25,2,5,18,16,13,5,1,17,5,7,5,17,24,16,16,16,10",10050,200
10,0,159907.4590549838,9.867464917866466,"5,16,14,20,21,26,25,11,23,15,4,22,24,9,6,17,16,18,14,10,20,3,13,7,19,9,3,8,1,21,26,12,10,23,2,13,19,7,1,12,7,24,5,13,2,11,17,2,21,15,4,22,18,24,12,15,1,17,2,6,21,8,12,11,22,11,25,22,26,19,17,25,25,5,14,25,4,2,1,15,12,24,24,18,12,18,5,18,9,16,12,24,1,2,10,10,11,15,8,15,24,17,22,4,12,24,25,15,5,1,5,22,11,13,3,12,7,1,5,21,23,11,23,18,17,6,12,22,24,9,8,4,12,14,8,4,6,8,9,25,25,23,6,18,10,17,9,16,7,8,4,8,1,12,2,4,2,5,6,5,1,10,22,4,17,8,12,1,22,21,1,1,8,17,4",10050,200
11,0,121100.64006448249,7.289450917219774,"5,22,12,17,6,9,7,16,21,1,4,14,23,6,18,25,3,15,21,10,26,8,4,11,20,12,26,2,24,10,24,22,2,20,13,19,23,14,16,3,7,26,10,16,3,18,5,6,10,17,1,8,7,15,19,5,19,12,13,25,4,8,25,11,15,9,16,11,14,16,25,19,3,15,15,12,14,9,25,9,18,19,17,7,13,25,11,17,19,17,12,14,16,4,14,7,24,25,17,15,5,7,9,7,13,17,8,3,26,8,22,3,6,21,14,1,20,17,10,20,6,14,1,11,21,15,11,18,15,6,19,13,26,26,13,5,19,18,18,10,5,13,1,21,3,10,9,19,9,3,8,11,11,19,5,19,17,8,18,14,5,22,1,15,1,5,7,16,17,14,3,5,3,8,25",10050,200
12,0,168685.18049911948,11.762944525301709,"22,19,14,15,26,11,10,23,1,1,12,7,8,5,16,3,4,25,13,6,24,17,26,20,21,3,9,5,9,2,7,2,21,13,18,19,6,15,15,1,22,13,15,22,14,24,26,18,8,11,5,1,10,26,10,3,12,9,8,16,10,18,24,12,18,10,17,8,22,16,12,10,12,12,1,6,14,24,16,15,4,18,17,23,4,15,17,8,17,16,4,16,10,19,21,25,24,25,24,8,12,24,10,21,17,25,14,8,24,18,20,23,18,23,8,24,8,9,12,23,8,14,17,22,16,14,25,4,20,19,20,4,4,15,1,7,16,23,8,19,4,5,25,11,1,20,22,23,15,14,23,20,9,4,21,10,24,17,15,2,2,16,21,12,12,14,23,11,14,25,18,10,22,4,3",10050,200
13,0,151063.45290484058,8.822040714418852,"19,3,15,16,26,2,6,12,9,24,17,20,22,21,10,21,18,11,5,2,25,14,3,1,9,23,25,7,4,15,22,4,8,26,13,18,23,8,24,18,5,14,17,17,12,8,1,23,22,20,19,6,19,24,22,20,10,1,20,11,5,13,1,14,14,8,10,5,12,23,8,9,19,17,17,5,17,11,6,8,13,8,1,11,5,24,4,12,7,19,5,16,5,17,13,5,9,16,19,16,6,20,5,14,17,7,24,16,7,8,19,3,7,11,15,12,10,6,1,8,16,15,19,17,10,10,13,24,23,2,8,12,25,16,10,19,1,25,12,16,12,19,14,8,1,8,17,21,14,20,16,7,21,6,13,24,16,13,10,16,8,23,6,17,5,16,7,23,7,8,8,7,5,25,11",10050,200
14,0,201134.42008693866,14.97374427962089,"25,14,10,12,6,4,26,10,8,17,20,11,23,16,9,22,5,1,15,3,5,18,12,24,16,21,2,19,2,13,13,4,23,19,7,8,20,22,2,4,24,21,15,24,3,3,13,14,15,6,14,8,15,19,10,23,21,16,7,14,12,17,3,11,1,3,11,26,3,7,24,15,21,6,9,7,14,11,26,17,6,17,11,17,12,25,6,25,18,14,21,16,15,17,9,22,21,14,8,25,16,11,3,2,15,25,21,26,18,3,1,6,25,6,24,3,12,14,12,6,15,23,11,1,26,7,26,18,8,5,11,21,5,22,14,18,22,15,17,21,4,1,9,1,15,3,14,2,9,13,9,15,15,18,9,26,6,9,21,16,6,1,7,14,1,25,18,26,11,17,21,14,21,7,16",10050,200
14,1,206827.1039957866,13.927751021636984,"25,14,10,12,6,4,26,10,8,17,20,11,23,16,9,22,5,1,15,3,5,18,12,24,16,21,2,19,2,13,13,4,23,19,7,8,20,22,2,6,13,21,14,24,3,3,1,14,15,21,14,8,15,2,18,23,21,17,7,14,12,17,3,11,26,3,11,24,3,7,24,9,21,22,12,7,14,6,26,6,6,17,12,17,12,25,14,25,24,14,21,20,15,21,9,21,21,14,8,25,16,3,16,2,11,8,21,9,18,3,1,6,25,15,24,3,12,22,19,6,8,23,7,6,25,24,26,26,17,21,11,11,18,25,14,18,22,22,17,1,3,1,15,3,13,3,14,2,18,13,9,15,15,22,9,26,6,9,21,26,21,13,14,14,1,25,18,15,16,19,16,14,21,7,16",10050,200
15,0,170964.0035176249,11.776016143544375,"2,5,25,12,20,15,19,22,26,10,9,18,5,20,6,24,23,13,7,1,21,8,23,14,1,16,26,17,4,7,12,11,11,21,9,16,3,6,25,25,26,21,25,16,3,17,1,26,4,4,23,3,1,4,20,3,3,22,17,10,26,4,2,13,19,3,25,2,25,15,11,24,23,24,18,6,18,17,10,17,14,13,25,3,8,19,24,13,6,26,24,18,15,10,6,5,3,13,4,13,3,6,25,18,4,22,14,4,13,7,20,4,14,15,1,19,14,8,16,1,5,10,15,17,19,14,21,17,8,20,24,16,15,12,23,23,2,15,10,17,19,1,13,3,8,11,8,5,25,2,14,10,24,14,11,22,14,24,19,25,17,15,20,24,19,8,4,17,22,2,15,15,11,2,22",10050,200
15,1,165034.79184670723,11.947865051545437,"2,5,25,12,20,15,19,22,26,10,9,18,5,20,6,24,23,13,7,1,21,8,23,14,1,16,26,17,4,7,12,11,11,21,9,16,3,6,25,19,26,21,25,16,3,25,22,26,4,4,11,3,1,4,20,3,4,17,17,10,15,4,22,2,14,3,25,2,25,10,11,3,23,25,18,6,18,16,19,17,14,13,25,3,8,19,24,17,6,7,24,18,15,10,6,25,3,13,4,13,3,6,4,18,4,22,25,4,13,23,13,4,14,15,26,19,19,8,16,23,10,10,8,20,1,14,7,17,17,20,24,14,15,12,8,10,13,15,10,17,19,1,13,3,12,11,8,25,25,4,25,10,25,14,11,22,14,24,2,2,17,18,20,6,19,8,3,17,22,26,15,15,9,2,3",10050,200
16,0,157802.54184455253,10.618449947611978,"22,16,15,4,1,24,25,9,24,8,20,23,13,5,26,3,5,21,14,8,18,12,16,19,23,19,4,17,10,2,6,15,18,7,11,10,2,12,1,11,9,1,1,8,8,6,17,14,13,20,3,4,25,14,10,22,12,11,9,10,18,18,11,20,25,7,7,22,1,21,25,20,14,6,16,7,7,14,1,17,26,7,18,17,3,3,1,13,9,12,20,17,13,22,13,2,21,14,13,7,1,12,12,6,26,6,3,3,9,11,14,20,26,9,4,11,9,16,22,8,2,11,5,21,4,3,16,17,16,6,26,22,8,2,25,10,9,11,21,13,20,20,17,22,6,6,22,11,16,14,25,14,11,17,21,6,13,21,22,17,6,1,10,7,17,20,14,6,25,21,25,15,1,20,22",10050,200
16,1,167780.23347934906,10.490908997681428,"22,16,15,4,1,24,25,9,24,8,20,23,13,5,26,3,5,21,14,8,18,12,16,19,23,19,4,17,10,2,6,15,18,7,11,10,2,12,1,11,9,1,1,15,13,6,25,14,13,20,3,4,25,14,10,22,12,11,9,10,18,18,11,20,25,7,7,22,15,21,25,1,14,6,6,7,7,14,13,26,26,7,18,17,3,26,1,13,9,12,20,17,13,22,13,2,21,9,13,3,1,12,12,6,14,6,3,3,9,11,14,20,26,9,4,11,11,16,22,16,2,11,3,21,4,3,18,17,16,6,8,22,8,2,25,10,9,11,21,13,20,17,17,22,6,6,22,12,16,14,25,14,11,13,21,6,9,21,22,17,6,1,7,7,17,20,14,6,25,21,25,10,1,20,22",10050,200
16,2,155139.75481436425,10.647387656384332,"22,16,15,4,1,24,25,9,24,8,20,23,13,5,26,3,5,21,14,8,18,12,16,19,23,19,4,17,10,2,6,15,18,7,11,10,2,12,1,11,9,1,1,8,8,6,17,14,13,20,3,16,25,14,10,22,12,11,9,10,18,18,11,20,25,7,7,22,1,21,25,20,14,6,16,7,7,14,1,17,26,7,18,17,3,3,1,13,9,12,20,17,13,3,13,2,21,14,13,7,1,12,12,6,26,6,3,3,9,11,14,20,26,9,4,11,9,16,22,8,2,11,5,21,4,3,16,17,16,6,26,22,8,2,25,2,9,11,21,13,20,20,17,22,7,16,22,11,16,14,25,14,11,17,21,6,13,21,22,17,6,1,10,7,17,20,14,6,25,21,25,15,1,20,22",10050,200
16,3,166887.55129332992,10.534811271243072,"22,16,15,4,1,24,25,9,24,8,20,23,13,5,26,3,5,21,14,8,18,12,16,19,23,19,4,17,10,2,6,15,18,7,11,10,2,12,1,11,9,1,1,7,13,6,25,14,13,20,9,3,25,14,10,22,12,11,9,10,18,18,11,20,25,7,7,22,15,21,25,1,14,6,6,7,7,14,13,26,26,7,18,17,3,26,1,13,9,12,20,17,13,22,13,2,21,9,13,3,1,12,12,6,14,6,3,3,9,11,14,20,26,4,4,11,11,16,22,16,2,11,3,21,4,3,18,17,16,6,8,22,8,2,25,10,9,11,21,13,20,17,17,22,6,6,22,12,16,14,25,14,11,13,21,6,9,21,22,17,6,1,7,7,17,20,14,6,25,21,25,10,1,20,22",10050,200
17,0,163175.91640731037,11.769482149150472,"3,8,21,9,20,10,2,12,18,9,26,13,11,21,6,24,25,16,22,22,7,15,5,1,4,14,10,18,11,4,23,19,23,5,17,20,14,2,19,24,16,6,13,8,8,4,17,6,2,3,18,2,8,5,6,20,14,19,26,7,15,20,26,19,6,16,25,7,3,21,21,21,14,4,26,19,19,7,25,8,3,1,24,1,2,17,24,7,24,13,15,1,22,1,19,24,8,23,15,26,25,19,26,8,3,25,13,8,22,25,26,7,15,6,24,13,18,3,7,26,13,1,19,14,6,4,24,3,8,13,8,13,1,14,13,8,18,16,12,23,7,26,22,13,7,8,11,8,4,25,24,17,22,12,7,2,26,25,18,17,15,12,6,2,13,12,20,19,22,3,12,3,3,23,8",10050,200
18,0,176426.4905640725,12.535393678483185,"20,16,11,5,13,24,25,15,22,14,11,9,7,7,18,8,2,21,9,3,3,26,22,4,1,10,12,19,6,10,23,1,12,13,17,6,2,26,24,25,19,26,22,16,22,8,26,10,21,24,10,3,3,1,5,17,6,6,23,17,22,19,5,20,8,25,19,21,17,24,19,14,7,16,13,20,16,25,8,4,5,10,25,5,26,23,16,5,20,7,20,17,17,13,8,10,13,4,25,14,16,16,1,5,8,16,15,18,19,8,1,24,23,21,17,19,20,9,12,10,17,23,23,6,24,15,15,15,23,24,21,18,13,19,18,24,18,17,17,23,10,25,13,19,11,25,17,23,17,22,23,14,16,17,4,4,5,18,8,15,16,13,12,21,23,16,25,25,4,10,22,24,15,23,25",10050,200
18,1,178687.4424436149,12.28748340876642,"20,16,11,5,13,24,25,15,22,14,11,9,7,7,18,8,2,21,9,3,3,26,22,4,1,10,12,19,6,10,23,1,12,13,17,6,2,26,6,25,19,18,22,17,24,26,26,10,4,7,8,21,3,1,17,23,6,3,23,22,22,1,12,20,8,8,19,14,23,22,19,14,7,16,13,21,16,25,21,5,23,10,25,10,26,23,5,11,20,7,20,14,11,23,10,20,18,4,25,14,16,16,23,12,22,16,15,19,19,8,1,20,23,21,26,19,22,16,12,22,17,23,24,6,24,15,15,13,4,24,18,18,1,19,8,18,17,17,17,5,14,24,13,19,11,25,17,18,17,22,23,14,16,17,4,24,5,25,8,8,16,18,12,21,23,16,25,25,4,10,15,24,8,23,13",10050,200
18,2,180021.2239160934,11.996054578226417,"20,16,11,5,13,24,25,15,22,14,11,9,7,7,18,8,2,21,9,3,3,26,22,4,1,10,12,19,6,10,23,1,12,13,17,6,2,26,24,9,19,26,22,16,19,23,26,10,4,22,10,26,3,1,17,5,6,3,15,17,15,19,12,20,8,25,19,26,25,24,19,14,7,25,13,20,4,25,8,4,22,10,25,5,14,23,21,5,20,12,20,17,11,23,10,20,18,16,25,14,16,16,23,5,8,16,15,19,19,8,1,20,23,21,26,19,15,2,12,22,17,23,23,19,15,15,15,13,4,24,18,18,1,19,18,16,3,12,17,24,14,24,5,19,22,12,17,9,17,22,23,14,16,17,13,24,5,18,7,8,16,24,12,24,23,16,25,25,4,10,12,24,23,23,2",10050,200
19,0,152875.8258389923,10.287293247830739,"4,1,3,5,10,26,13,2,24,17,22,19,14,12,23,8,22,7,12,24,15,9,21,11,6,16,10,25,15,21,5,6,18,20,1,18,16,3,19,26,4,11,20,8,16,3,15,24,16,6,26,25,14,23,11,7,8,18,20,25,3,9,7,25,3,26,4,26,10,3,8,23,13,1,16,25,9,26,14,7,9,19,17,4,9,20,4,25,20,26,10,23,14,8,11,23,18,25,21,2,26,3,21,15,13,21,24,14,18,17,17,7,11,3,9,19,9,4,11,13,4,2,25,25,14,2,8,6,24,17,3,20,19,8,14,21,11,13,3,26,14,11,17,5,13,25,16,7,20,3,23,2,10,8,7,4,2,21,17,12,13,17,11,25,12,13,16,20,24,4,13,23,7,7,3",10050,200
19,1,160687.93898822446,10.189622287742756,"4,1,3,5,10,26,13,2,24,17,22,19,14,12,23,8,22,7,12,24,15,9,21,11,6,16,10,25,15,21,5,6,18,20,1,18,16,3,19,5,4,11,20,3,16,3,15,24,16,6,4,25,14,23,11,3,8,18,20,25,3,9,7,25,3,26,4,18,19,20,8,23,14,1,16,25,9,26,14,7,9,19,17,17,4,20,4,25,20,24,11,23,14,8,11,23,18,25,21,2,26,3,21,9,13,21,20,14,18,17,17,7,11,3,9,19,9,4,11,13,4,2,25,25,14,2,11,6,24,17,3,20,19,8,14,21,11,13,3,26,14,11,17,5,13,25,16,7,20,14,23,2,8,8,7,4,2,21,17,12,13,17,11,25,12,13,16,20,8,4,13,23,7,7,3",10050,200
20,0,145380.08538268783,9.375783990887747,"24,20,22,16,15,17,15,9,5,20,1,13,18,25,23,21,25,4,7,18,10,12,14,11,10,3,7,14,26,1,19,5,8,2,6,3,2,3,16,5,21,24,3,19,24,26,13,19,22,26,24,17,13,17,23,23,17,22,22,12,22,26,24,22,13,13,3,13,23,4,8,26,23,21,21,26,8,16,12,4,22,6,6,22,19,22,12,11,11,15,12,21,8,23,21,4,12,19,7,17,24,5,22,12,21,9,22,4,16,16,9,19,26,16,26,25,21,3,11,19,6,24,11,3,1,21,6,5,23,8,14,8,17,14,23,22,19,26,8,26,8,21,11,15,9,8,10,12,16,19,12,19,9,8,6,11,17,8,5,9,13,7,20,9,19,3,17,23,16,17,8,6,23,26,18",10050,200
21,0,154111.78024793538,9.037397646060382,"24,3,3,16,21,4,12,9,15,25,7,19,21,20,23,8,13,22,14,13,20,2,5,26,1,24,11,10,18,14,1,11,5,6,17,15,18,6,12,13,9,11,16,9,9,19,8,16,22,3,8,6,15,22,5,7,25,26,1,26,20,9,2,8,12,16,4,23,14,10,19,11,11,20,6,11,17,10,25,1,2,23,25,6,9,7,23,16,12,10,22,8,10,20,17,17,7,1,25,20,6,9,22,3,6,6,23,5,10,26,4,16,15,2,20,22,25,12,12,6,3,5,3,6,8,25,7,21,12,16,18,4,5,8,6,8,8,26,10,15,22,14,2,24,21,8,18,12,26,10,23,7,4,4,10,7,17,12,13,19,4,6,25,10,9,5,7,19,1,3,17,4,19,9,6",10050,200
21,1,149546.92068840913,9.662653046928956,"24,3,3,16,21,4,12,9,15,25,7,19,21,20,23,8,13,22,14,13,20,2,5,26,1,24,11,10,18,14,1,11,5,6,17,15,18,6,17,13,9,11,16,9,7,19,8,16,22,6,8,6,15,22,6,9,25,16,17,26,20,19,2,5,12,5,11,10,14,10,19,7,20,20,6,19,24,10,25,6,2,6,25,6,26,25,7,19,12,24,14,8,21,23,17,17,7,1,25,20,18,9,22,19,6,6,23,5,10,26,4,16,16,2,13,22,8,12,12,22,3,5,3,26,23,8,7,21,12,16,18,4,26,25,4,20,8,9,10,15,22,8,2,7,21,8,18,9,4,13,23,7,1,4,10,7,17,26,13,23,4,16,15,10,7,11,7,11,1,22,17,4,17,9,16",10050,200
22,0,120466.29940216542,6.341373490930753,"25,5,12,9,4,26,21,19,10,1,11,3,5,24,23,2,24,15,14,3,17,22,20,18,11,7,20,16,6,4,7,12,13,13,8,10,21,8,8,2,1,14,17,14,9,1,6,15,25,22,12,10,6,20,10,22,4,1,26,17,26,9,17,19,17,19,18,2,25,18,16,6,16,1,9,8,7,16,20,6,20,14,23,26,26,17,24,19,23,23,17,10,22,19,20,9,9,9,23,26,26,6,16,16,1,6,8,17,16,18,20,19,16,25,15,6,17,9,18,6,16,7,18,9,14,14,16,20,19,2,13,2,5,10,19,7,16,15,2,6,23,22,8,2,16,18,4,1,14,6,6,6,17,18,10,15,22,25,14,14,8,2,4,9,17,15,1,1,26,8,22,12,23,25,15",10050,200
